3062: /app/bin/hmi 0
Address		  Kbytes     PSS   Dirty    Swap  Mode  Mapping
0000007f3c27d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c27f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c281000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c283000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c285000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c287000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c28c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c28e000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c291000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c293000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c297000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c299000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c29b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c29d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c29f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2a1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2a3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2a7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2a9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2ab000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2ad000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2af000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2b9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2bb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2bd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2bf000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2c1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2c3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2c5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2c7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2c9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2cb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2cd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2cf000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2d1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2d3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2d5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2d7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2d9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2db000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2dd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2df000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2e1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2e3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2e6000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2e8000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c2ea000     208      69       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstogg.so
0000007f3c31e000      64       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstogg.so
0000007f3c32e000       8       8       8       0  r--p  /usr/lib/gstreamer-1.0/libgstogg.so
0000007f3c330000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstogg.so
0000007f3c331000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c333000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c335000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c337000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c339000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c33b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c33d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c33f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c341000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c343000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c345000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c347000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c349000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c34b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c34d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c34f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c351000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c353000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c355000      32      24      24       0  rw-s  /dev/kgsl-3d0
0000007f3c35f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c361000     140     140     140       0  rw-s  /dev/kgsl-3d0
0000007f3c384000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c394000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c3a4000     260     256     256       0  rw-s  /dev/kgsl-3d0
0000007f3c3e5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3e7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3e9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3eb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3ed000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3ef000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3f1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3f3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3f5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3f7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3f9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3fb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3fd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c3ff000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c401000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c403000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c405000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c408000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c40a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c40c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c40f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c411000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c413000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c415000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c417000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c419000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c41b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c41d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c41f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c421000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c433000      32      20      20       0  rw-s  /dev/kgsl-3d0
0000007f3c44b000     128     108     108       0  rw-s  /dev/kgsl-3d0
0000007f3c46b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c46d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c46f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c471000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c473000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c475000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c477000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c479000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c481000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c483000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c485000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c487000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c489000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c48b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c48d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c48f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c491000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c493000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c495000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c497000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c499000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c4aa000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f3c4ba000     140     140     140       0  rw-s  /dev/kgsl-3d0
0000007f3c4dd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4e1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4e3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4e5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4e7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4e9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4eb000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4ec000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4ed000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4ef000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4f1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4f3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4f5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4f7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4f9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4fb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c4ff000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c501000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c505000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c507000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c509000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c50b000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c50c000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c50d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c50f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c511000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c513000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c515000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c517000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c518000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c51a000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c51b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c525000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c545000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f3c565000     128     120     120       0  rw-s  /dev/kgsl-3d0
0000007f3c585000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c587000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c589000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c58b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c58d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c58f000      32      20      20       0  rw-s  /dev/kgsl-3d0
0000007f3c597000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f3c5af000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5b1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5b3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5b5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5b7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5b9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5bb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5bd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5bf000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5c1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5c3000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c5d3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5d5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5df000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5e1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5e3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5e5000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c5f5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5f7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5f9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5fb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5fd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c5ff000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c601000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c603000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c613000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c623000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c633000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c635000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c637000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c647000      64      64      64       0  rw-s  /dev/kgsl-3d0
0000007f3c657000      64      56      56       0  rw-s  /dev/kgsl-3d0
0000007f3c667000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c669000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c66b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c66d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c66f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c671000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c673000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c675000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c677000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c679000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c67b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c67d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c67f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c681000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c683000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c685000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c687000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c689000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c68b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c68d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c68f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c691000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c693000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c695000      52      17       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstvorbis.so
0000007f3c6a2000      60       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstvorbis.so
0000007f3c6b1000       4       4       4       0  r--p  /usr/lib/gstreamer-1.0/libgstvorbis.so
0000007f3c6b2000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstvorbis.so
0000007f3c6b3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6b5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6b7000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6b8000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6ba000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6bc000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6be000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6c0000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6c1000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6c2000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6c4000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6c6000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6c8000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6ca000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6cc000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6ce000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6d0000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6d2000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6d4000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6d6000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6d7000      32      20      20       0  rw-s  /dev/kgsl-3d0
0000007f3c6df000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6e0000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6e1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6e3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6e5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6e7000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f3c6f7000      16      12      12       0  rw-s  /dev/kgsl-3d0
0000007f3c6fb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6fd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c6ff000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c701000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c703000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c705000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c707000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c709000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c70b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c70d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c70f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c711000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c713000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c715000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c717000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c719000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c71b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c71d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c71f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c721000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c723000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c725000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c727000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c729000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c72b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c72d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c72f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c731000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c733000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c735000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c737000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c739000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c73b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c73d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c73f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c741000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c743000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c745000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c747000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c749000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c74b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c74d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c74f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c751000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c753000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c755000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c757000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c759000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c75b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c75d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c75f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c761000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c763000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c765000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c767000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c769000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c76b000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c77b000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f3c78b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c78d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c78f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c791000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c793000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c795000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c797000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c799000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c79b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c79d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c79f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7a1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7a3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7a5000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7a6000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7a7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7a9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7ab000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7ac000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7ae000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7b0000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7b1000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7b2000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7b4000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7b6000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7b7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7b9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7bb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7bd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7bf000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7c1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7c3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7c5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7c7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7c9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7cb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7cd000       8       8       8       0  rw-s  /dev/kgsl-3d0
0000007f3c7cf000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7d1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7d3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7d5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7d7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c7d9000       4       0       0       0  ---p    [ anon ]
0000007f3c7da000    8192       8       8       0  rw-p    [ anon ]
0000007f3cfda000       4       0       0       0  ---p    [ anon ]
0000007f3cfdb000    8192      12      12       0  rw-p    [ anon ]
0000007f3d7db000       4       0       0       0  ---p    [ anon ]
0000007f3d7dc000    8192      20      20       0  rw-p    [ anon ]
0000007f3dfdc000       4       0       0       0  ---p    [ anon ]
0000007f3dfdd000    8192       8       8       0  rw-p    [ anon ]
0000007f3e7dd000       4       0       0       0  ---p    [ anon ]
0000007f3e7de000    8192      20      20       0  rw-p    [ anon ]
0000007f3efde000       4       0       0       0  ---p    [ anon ]
0000007f3efdf000    8192      12      12       0  rw-p    [ anon ]
0000007f3f7df000       4       0       0       0  ---p    [ anon ]
0000007f3f7e0000    8192       8       8       0  rw-p    [ anon ]
0000007f3ffe0000       4       0       0       0  ---p    [ anon ]
0000007f3ffe1000    8192      12      12       0  rw-p    [ anon ]
0000007f407e1000       4       0       0       0  ---p    [ anon ]
0000007f407e2000    8192      12      12       0  rw-p    [ anon ]
0000007f40fe2000       4       0       0       0  ---p    [ anon ]
0000007f40fe3000    8192       8       8       0  rw-p    [ anon ]
0000007f417e3000       4       0       0       0  ---p    [ anon ]
0000007f417e4000    8192      20      20       0  rw-p    [ anon ]
0000007f41fe4000       4       0       0       0  ---p    [ anon ]
0000007f41fe5000    8192      16      16       0  rw-p    [ anon ]
0000007f427e5000       4       0       0       0  ---p    [ anon ]
0000007f427e6000    8192       8       8       0  rw-p    [ anon ]
0000007f42fe6000       4       0       0       0  ---p    [ anon ]
0000007f42fe7000    8192      16      16       0  rw-p    [ anon ]
0000007f437e7000       4       0       0       0  ---p    [ anon ]
0000007f437e8000    8192      12      12       0  rw-p    [ anon ]
0000007f43fe8000       4       0       0       0  ---p    [ anon ]
